id,title,type,event,event-slug,Date,speakers,slug,url,permalink,slot,time_start,time_end,content,summary
4593,Preparando nuestras ciudades para la transformación digital,,Data Day 2018,2018,2018-01-23,zinnya-del-villar,ciudades-transformacion-digital,/session/ciudades-transformacion-digital/,https://sg.com.mx/dataday/session/ciudades-transformacion-digital/,,2018-03-15T9:40:00.000-05:00,2018-03-15T10:20:00.000-05:00,"La forma en que operan las ciudades debe mejorar creando una conexión cívica más sólida con los ciudadanos. Por lo tanto, las ciudades deben estar preparadas para responder con eficacia y garantizar dicha conexión de manera integral en sus diferentes sectores gracias a la transición digital. Sin embargo, esta transición digital requiere una definición clara de roles y responsabilidades.",
4937,Machine learning cloud vs on premise,,Data Day 2019 CDMX,2019cdmx,2019-01-23,zinnya-del-villar,machine-learning-cloud-vs-on-premise,/session/machine-learning-cloud-vs-on-premise/,https://sg.com.mx/dataday/session/machine-learning-cloud-vs-on-premise/,,2019-03-21T0:00.000-05:00,2019-03-21T12:50:00.000-05:00,"<h3>Análisis de distintos modelos de despliegue</h3>
Una decisión importante que enfrentan las organizaciones que comienzan iniciativas de machine learning es definir si utilizan infraestructura en la nube o local en su centro de datos. En esta plática analizaremos las ventajas y desventajas de cada modelo de despliegue, tomando en cuenta no solo el contexto global sino también el de Latinoamérica.","Analizaremos las ventajas y desventajas de cada modelo de despliegue, tomando en cuenta no solo el contexto global sino también el de Latinoamérica."
5234,Data as a Service,,Data Day 2019 CDMX,2019cdmx,2019-03-04,alberto-mendez,la-agilidad-del-negocio-ya-no-es-opcional,/session/la-agilidad-del-negocio-ya-no-es-opcional/,https://sg.com.mx/dataday/session/la-agilidad-del-negocio-ya-no-es-opcional/,,2019-03-21T10:20:00.000-05:00,2019-03-21T11:00:00.000-05:00,"En un contexto de negocios en cambio constante, las organizaciones más exitosas son aquellas que están equipadas para responder en tiempo real a oportunidades y amenazas. En cambio, aquellas que no logren adaptarse a este ritmo de cambio se quedan atrás y pronto dejarán de existir. En otras palabras, la agilidad empresarial ya no es opcional, es una imperativa para la supervivencia.

En esta sesión analizaremos los principales retos que enfrentan las organizaciones para aumentar su agilidad, y veremos cómo se pueden superar por medio de una combinación de personas, procesos y tecnología.","Las organizaciones más exitosas son aquellas que están equipadas para responder en tiempo real a oportunidades y amenazas. Analizaremos los principales retos que enfrentan las organizaciones para aumentar su agilidad, y veremos cómo se pueden superar por medio de una combinación de personas, procesos y tecnología."
4941,¿Quién decide?,,Data Day 2019 CDMX,2019cdmx,2019-01-24,antonio-padros,quien-decide,/session/quien-decide/,https://sg.com.mx/dataday/session/quien-decide/,,2019-03-21T11:30:00.000-05:00,2019-03-21T12:10:00.000-05:00,"<h2>Situación</h2>
Al crecer, los negocios pueden formar <strong>intereses contradictorios</strong>: un banco quiere tener más clientes pero tener menor monto en riesgo, un hospital quiere atender a más pacientes pero sin reducir la calidad de la consulta, si una campaña de marketing tuviera respuesta del 100% se rebasaría la capacidad del negocio.
<h2>Recomendación</h2>
El analista debe saber: <strong>quiénes</strong> usarán este análisis, qué <strong>decisión</strong> deben tomar, qué <strong>opciones</strong> tienen, qué <strong>métricas</strong> indicarán el éxito de la decisión. Con esto en mente, se puede hacer desde una simple comparación hasta una <em>simulación de escenarios</em>para dar claridad e inclusión a los tomadores de decisiones y a los afectados.
<h2>Justificación</h2>
En medicina se ha optado por estudios “<em>doble ciego</em>”, para reducir la posibilidad de que el analista apoye al tratamiento y de que se presente efecto placebo. Esto es debido al enorme efecto que el Dr tratante puede causar sobre el paciente. En las empresas, en cambio, se opta por realizar mucha supervisión y pruebas, y que cada área tenga <em>sus analistas</em>. Por ello, debe iniciarse un análisis sabiendo:
<ul>
 	<li>¿Cuántas decisiones derivarán del análisis?</li>
 	<li>¿Qué métricas reflejan éxito? Si son contradictorias, ¿cómo se balancean?</li>
 	<li>¿Cuánta historia considerar?</li>
 	<li>¿De cuánto tiempo se dispone?</li>
 	<li>¿Cuánta capacidad de personalización se tiene?</li>
</ul>
<h2>Meta</h2>
Debe haber <strong>alta transparencia</strong> en la entrega. Esto es, señalar por separado cada aspecto favorable a cada usuario, indicando la forma en que se integraron en la simulación completa. Es muy importante abrir el espacio a críticas, ya que de ellas se definirán los siguientes pasos. Conforme más usuarios sientan que se les está dando una herramienta valiosa, más oportunidad habrá de conformar un “<em>mundo simulado</em>” que permita decisiones complejas con <strong>bajo riesgo</strong> y <strong>alto control</strong>.
<h2>Enfermedades en la toma de decisiones</h2>
Fallar en esta transparencia, en la apertura a decisiones evolutivas o en la inclusión de todos los afectados puede provocar:
<ul>
 	<li><em>Tomador de decisiones simples</em>.- El analista hace el estudio que le es accesible, en vez de aquello que representa al negocio.</li>
 	<li><em>Tomador de decisiones impositivo</em>.- Se desea un resultado y se forza al analista a ir en esa dirección.</li>
 	<li><em>Tomador de decisiones temerosas</em>.- Los aspectos psicológicos de la toma de decisiones permean al método empleado (<em>cognitive biases</em> incluidos).</li>
 	<li><em>Justificador de compras</em>.- Se obedece al método de un proveedor y se concluye que se le debe comprar más.</li>
 	<li><em>No decidir</em>.- En realidad, es decidir “seguir como estamos” o “no hacer nada”.</li>
</ul>
<h2>Resultados potenciales</h2>
<ul>
 	<li><strong>Simulación completa</strong>.- Donde no sólo se estima la respuesta, sino el tamaño de la operación que se provocará, la logística y el efecto en el mercado.</li>
 	<li>
<p id=""yMail_cursorElementTracker_1552448434830""><strong>Uso extendido</strong>.- Ayudando a que la empresa tenga una visión coherente y colaborativa.</p>
</li>
</ul>",Exploramos un playbook de preguntas cruciales para que la experiencia otorgada desde el área de analítica o ciencia de datos en una empresa sea de la mayor calidad.
4976,El valor del repositorio único de datos,,Data Day 2019 CDMX,2019cdmx,2019-01-24,alejandro-vergara,el-valor-del-repositorio-unico-de-datos,/session/el-valor-del-repositorio-unico-de-datos/,https://sg.com.mx/dataday/session/el-valor-del-repositorio-unico-de-datos/,,2019-03-21T11:30:00.000-05:00,2019-03-21T12:10:00.000-05:00,"Ante la creciente necesidad de acumular y analizar datos en las organizaciones, uno de los principales retos es concentrarlos en repositorios únicos de manera que podamos asegurar su homogeneidad, calidad y consistencia. En esta plática abordaré los principales retos y fallas más comunes en la creación de repositorios únicos de datos empresariales.",Abordaremos los principales retos y fallas más comunes en la creación de repositorios únicos de datos empresariales.
5064,Cómo obtener la confianza del cliente mediante modelos interpretables e imparciales,,Data Day 2019 CDMX,2019cdmx,2019-01-30,liliana-millan,interpretabilidad-imparcialidad-modelos,/session/interpretabilidad-imparcialidad-modelos/,https://sg.com.mx/dataday/session/interpretabilidad-imparcialidad-modelos/,,2019-03-21T11:30:00.000-05:00,2019-03-21T12:10:00.000-05:00,"Mientras que las redes neuronales han sido muy exitosas en problemas como visión computacional o NLP, con todo y que tienen el problema de ser cajas negras sin posibilidad de interpretación sobre cómo llegaron a tal o cual conclusión, existen otros donde no podemos darnos el lujo de esta opacidad; por ejemplo, aquellos que inciden directamente en los bolsillos de la gente.

En esta sesión exploramos herramientas y librerías que habilitan que un modelo sea interpretable, y tratamos la teoría sobre <em>model fairness</em>, que nos lleva un paso hacia un machine learning más ético.",
5156,Laboratorio práctico: La sazón del científico de datos,,Data Day 2019 CDMX,2019cdmx,2019-02-22,alexandra-lemus,la-sazon-del-cientifico-de-datos,/session/la-sazon-del-cientifico-de-datos/,https://sg.com.mx/dataday/session/la-sazon-del-cientifico-de-datos/,,2019-03-21T11:30:00.000-05:00,2019-03-21T12:10:00.000-05:00,"El platillo no siempre sale bien aún cuando sigas la receta... pero con aderezo y sazón matemático, saldremos bien librados en la batalla de presentar un modelo digno de estrellas michelin.

Este taller pretende hacer una conexión entre el arte y la ciencia necesarias para desarrollar un modelo correcto. Nos enfrentaremos a datos agrios y modelos aguados, pero entenderemos el camino para corregir.
<ul>
 	<li>A través de un Exploratory Data Analysis (EDA) identificaremos propiedades de los datos que tienen un impacto negativo en el entrenamiento del modelo.</li>
 	<li>Asimismo, revisaremos que aún siendo una útil herramienta, el feature engineering no siempre funciona, analizaremos qué pasa y cómo evitarlo.</li>
 	<li>Mediante LIME (Local Interpretable Model-Agnostic Explanations) trabajaremos una técnica que permitirá explicar la predicción de nuestro modelo a los tomadores de decisiones.</li>
</ul>
Requisitos:
<ul>
 	<li>Nociones de Estadística</li>
 	<li>Experiencia con máquinas de soporte vectorial (deseable)</li>
 	<li>Una computadora que tenga instalado Jupyter Notebook, de preferencia con la distribución de Anaconda (<a href=""https://www.anaconda.com/distribution"">https://www.anaconda.com/distribution</a>) y Weka (<a href=""https://www.cs.waikato.ac.nz/ml/weka/"">https://www.cs.waikato.ac.nz/ml/weka/</a>)</li>
</ul>",
4938,El modelo es lo de menos,,Data Day 2019 CDMX,2019cdmx,2019-01-24,victor-gonzalez,el-modelo-es-lo-de-menos,/session/el-modelo-es-lo-de-menos/,https://sg.com.mx/dataday/session/el-modelo-es-lo-de-menos/,,2019-03-21T12:10:00.000-05:00,2019-03-21T12:50:00.000-05:00,"Los equipos de ciencia de datos, al enfocarse en los modelos, pierden de vista que éste es solo un pequeño tramo de servicio, y que la manera en la que los modelos tocan la realidad pueden hacer la diferencia entre el éxito o el fracaso.

En esta sesión transmitiremos las experiencias de ConCrédito al volver operacionales los modelos recibidos de consultores externos, los protocolos de experimentación, pruebas paralelas y finalmente, la forma en la que embebimos estos modelos a nuestro ecosistema operacional.",Transmitiremos las experiencias de ConCrédito al volver operacionales los modelos recibidos de consultores externos y la forma en la que embebimos estos modelos a nuestro ecosistema operacional
4963,How can an algorithms be biased?,,Data Day 2019 CDMX,2019cdmx,2019-01-24,eva-sasson,how-can-an-algorithms-be-biased,/session/how-can-an-algorithms-be-biased/,https://sg.com.mx/dataday/session/how-can-an-algorithms-be-biased/,,2019-03-21T12:10:00.000-05:00,2019-03-21T12:50:00.000-05:00,"Can algorithms really be biased?

In this talk, we will walk through the steps of how to build an algorithm to predict property prices from a dataset of property listings, focusing predominantly on finding the right features to include in building the model. Then, we will understand where in the feature engineering process we can start introducing bias into our algorithms, and what are the ramifications of this if the model were to be deployed and used in the real world. After understanding the basics of how bias can be introduced to a model, I'll walk through a few real-world examples that highlight different algorithms and scenarios when algorithms led to biased (and at times racist) outcomes.","We will walk through a step by step example of building a prediction algorithm, focusing on areas where bias could be introduced. Then, we'll take a look at when in the real world algorithms like this were actually used to make biased decisions."
5157,Plataforma Digital Nacional,,Data Day 2019 CDMX,2019cdmx,2019-02-21,fernanda-mora-alba,plataforma-digital-nacional,/session/plataforma-digital-nacional/,https://sg.com.mx/dataday/session/plataforma-digital-nacional/,,2019-03-21T12:10:00.000-05:00,2019-03-21T12:50:00.000-05:00,"La Plataforma Digital Nacional es una fuente de inteligencia para construir integridad y combatir la corrupción, que creará valor para el gobierno y la sociedad, a partir de grandes cantidades de datos.

En esta plática veremos en qué consiste la plataforma, qué tipo de información contiene y cómo se puede utilizar para construir herramientas para combatir la corrupción.","Veremos en qué consiste la plataforma, qué tipo de información contiene y cómo se puede utilizar para construir herramientas que usen datos abiertos de gobierno para combatir la corrupción."
4926,"Ética, población y educación",,Data Day 2019 CDMX,2019cdmx,2019-01-24,leon-palafox,etica-poblacion-y-educacion-una-vision-holistica-del-uso-de-data-science-orientado-al-desarrollo-educativo,/session/etica-poblacion-y-educacion-una-vision-holistica-del-uso-de-data-science-orientado-al-desarrollo-educativo/,https://sg.com.mx/dataday/session/etica-poblacion-y-educacion-una-vision-holistica-del-uso-de-data-science-orientado-al-desarrollo-educativo/,,2019-03-21T12:50:00.000-05:00,2019-03-21T13:30:00.000-05:00,"<h3>Una visión holística del uso de Data Science orientado al desarrollo educativo</h3>
Por varios años, se ha tratado de copiar sistemas educativos exitosos de diversas partes del mundo. Sin embargo, el problema educativo obedece a funciones particulares de cada país, estado y localidad. En esta sesión presentamos el uso de la ciencia de datos para realizar análisis puntuales a diferentes estudiantes en el sistema educativo.

Correlacionamos diferentes datos, desde riesgo por gentrificación hasta desempeño académico para identificar a los alumnos con mayor riesgo de abandonar la escuela a los diferentes niveles educativos. Creamos un indice que se actualiza constantemente dependiendo del rendimiento académico del alumno y de su situación.

Al analizar el desempeño de los estudiantes, así como sus situaciones económicas podemos crear estrategias mas eficientes para combatir el rezago educativo.","Presentamos el uso de la ciencia de datos para realizar análisis puntuales a diferentes estudiantes en el sistema educativo, identificando a los alumnos con mayor riesgo de abandonar la escuela."
4966,Modeling Beauty,,Data Day 2019 CDMX,2019cdmx,2019-01-24,rachael-ferguson,modeling-beauty,/session/modeling-beauty/,https://sg.com.mx/dataday/session/modeling-beauty/,,2019-03-21T12:50:00.000-05:00,2019-03-21T13:30:00.000-05:00,"Machine learning may be a hot topic in the tech industry currently, but what exactly does it represent and what can it be used for? This talk will explain ML in an approachable, easy to grasp way applied to an interesting concept: Can we determine abstract concepts like beauty using machine learning? What is the appeal of being able to do so? Does it make a machine more human? Or does it expose the human experience as a list of 1s and 0s?

This talk explores these questions and concerns in regards to applying machine learning to classically artistic pursuits. Participants will first be exposed to an overview of human-defined beauty. Then, they will be able to examine a convolutional neural network model, pre-trained on labelled images, defined using Python and TensorFlow, and judge its ability to determine aesthetic merit for input images.

&nbsp;","What if we could create a program that could define and also predict beauty in images? The goal of this talk is to encourage clamor, creativity, and care surrounding machine learning."
5020,Cómo lidiar con el crecimiento exponencial de datos,,Data Day 2019 CDMX,2019cdmx,2019-01-24,francisco-padilla,como-lidiar-con-el-crecimiento-exponencial-de-datos,/session/como-lidiar-con-el-crecimiento-exponencial-de-datos/,https://sg.com.mx/dataday/session/como-lidiar-con-el-crecimiento-exponencial-de-datos/,,2019-03-21T12:50:00.000-05:00,2019-03-21T13:30:00.000-05:00,"En esta sesión presentaremos el caso de un cómo un startup fintech está cambiando su stack tecnológico y estrategia de data governance para poder enfrentar el crecimiento exponencial de datos (5x anualmente).

Como parte de la solución se ha definido una clasificación de los datos en base a ""temperaturas"" que van desde calientes (procesadas en memoria, disponibles en tiempo real) hasta frías (datos históricos agregados en batch a un warehouse). Esto garantiza que cada componente de datos es procesado y almacenado de forma adecuada, maximizando el poder de decisión en cada etapa sin comprometer el desempeño.

En la presentación se muestra como atendemos cada temperatura apoyándonos en el cómputo en la nube.",Caso de estudio donde se muestra como clasificar datos para procesarlos y almacenarlos de forma distinta apoyándose en el cómputo en la nube.
5231,Laboratorio práctico: Construye una aplicación serverless con MongoDB Stitch,,Data Day 2019 CDMX,2019cdmx,2019-03-04,alejandro-mancilla,construye-una-aplicacion-serverless-con-mongodb-stitch,/session/construye-una-aplicacion-serverless-con-mongodb-stitch/,https://sg.com.mx/dataday/session/construye-una-aplicacion-serverless-con-mongodb-stitch/,,2019-03-21T12:50:00.000-05:00,2019-03-21T14:10:00.000-05:00,"La plataforma serverless MongoDB Stitch acelera el desarrollo de aplicaciones con un acceso simple y seguro a los datos y servicios del cliente, lo que hace que sus aplicaciones lleguen al mercado más rápido y reduce los costos y el esfuerzo operacionales. En este laboratorio práctico aprenderás a crear una aplicación moderna haciendo uso de servicios públicos mediante el uso de MongoDB Atlas y MongoDB Stitch.

Requisitos:
<ul>
 	<li>Computadora personal.</li>
 	<li>Atender webinar ""Construye aplicaciones modernas con MongoDB Stitch"" (<a href=""https://sg.com.mx/buzz/ponencias/webinars-sg/construye-aplicaciones-modernas-con-mongodb-stitch"">ver grabación</a>)</li>
 	<li>Crear cuenta y un cluster gratuito en MongoDB Atlas (<a href=""https://www.mongodb.com/cloud/atlas/register"">https://www.mongodb.com/cloud/atlas/register</a>)</li>
</ul>
Para mayor referencia, visitar: <a href=""https://docs.atlas.mongodb.com/getting-started/"">https://docs.atlas.mongodb.com/getting-started/</a>",En este laboratorio práctico aprenderás a crear una aplicación moderna haciendo uso de servicios públicos mediante el uso de MongoDB Atlas y MongoDB Stitch.
4969,Predictive Maintenance,,Data Day 2019 CDMX,2019cdmx,2019-01-24,victoriya-kalmanovich,predictive-maintenance,/session/predictive-maintenance/,https://sg.com.mx/dataday/session/predictive-maintenance/,,2019-03-21T13:30:00.000-05:00,2019-03-21T14:10:00.000-05:00,"Predictive maintenance revolutionizes the future of machines. It tracks each of the machines' unique life cycle and doesn't generalize. It allows us to know if they need to be attended to in advance. This maintenance method provides information on upcoming, unknown or unpredicted critical failures. It creates an effective and innovative environment.

Using data science to solve predictive maintenance revolutionizes the way we look at machines. It changes the data collection approach, enhances its quality and allows proper usage of the collected data. In a world full of machines, we need to be the bridge connecting the methods of the past to the opportunities of the future.

I am an R&amp;D group lead at a big organization. One of the main projects we're working on is predictive maintenance using data science tools. This comes as opposed to classical Mechanical Engineering models, which were the main solution in the field until very recently. I have seen this project end-to-end, and have looked into both Mechanical Engineering and data science various approaches. In my talk I will present both methods, and explain why data science revolutionizes the entire field of maintenance and changes decades long conceptions.","Using data science to solve predictive maintenance revolutionizes the way we look at machines. It changes the data collection approach, enhances its quality and allows proper usage of the collected data."
5093,Ciencia de datos con impacto social,,Data Day 2019 CDMX,2019cdmx,2019-02-14,paola-villarreal,ciencia-de-datos-con-impacto-social,/session/ciencia-de-datos-con-impacto-social/,https://sg.com.mx/dataday/session/ciencia-de-datos-con-impacto-social/,,2019-03-21T13:30:00.000-05:00,2019-03-21T14:10:00.000-05:00,En esta sesión revisaremos casos sobre como aprovechar datos abiertos para construir herramientas de utilidad a la sociedad mexicana.,Revisaremos casos sobre como aprovechar datos abiertos para construir herramientas de utilidad a la sociedad mexicana.
5243,Diseñando equipos de ciencia de datos: aciertos y desastres,,Data Day 2019 CDMX,2019cdmx,2019-03-05,jesus-ramos,disenando-equipos-de-ciencia-de-datos-aciertos-y-desastres,/session/disenando-equipos-de-ciencia-de-datos-aciertos-y-desastres/,https://sg.com.mx/dataday/session/disenando-equipos-de-ciencia-de-datos-aciertos-y-desastres/,,2019-03-21T13:30:00.000-05:00,2019-03-21T14:10:00.000-05:00,"Conforme las organizaciones construyen sus propias áreas o centros de excelencia para ciencia de datos, es importante conocer lecciones aprendidas de quienes ya han recorrido este camino. En esta sesión, el conferencista compartirá experiencias adquiridas en la creación y gestión de equipos de ciencia de datos en distintas organizaciones, guiando a los participantes a destilar mejores prácticas para construir equipos de ciencia de datos exitosos.","Compartiremos experiencias adquiridas en la creación y gestión de equipos de ciencia de datos, con miras a destilar mejores prácticas para nuestra organización."
5237,H2O Driverless AI: Inteligencia artificial automatizada a gran escala,,Data Day 2019 CDMX,2019cdmx,2019-03-04,"rafael-coss,leobardo-morales",inteligencia-artificial-automatizada-a-gran-escala,/session/inteligencia-artificial-automatizada-a-gran-escala/,https://sg.com.mx/dataday/session/inteligencia-artificial-automatizada-a-gran-escala/,,2019-03-21T15:20:00.000-05:00,2019-03-21T16:00:00.000-05:00,"Todas las organizaciones se están dando cuenta del gran potencial de la inteligencia artificial para mejorar la experiencia de los clientes y obtener más negocio. Cualquier empresa necesitará miles de modelos de IA para automatizar y mejorar procesos de negocio y productos digitales. El problema es que los sistemas de machine learning son intensivos en talento humano y se requieren meses para construir y desplegar un solo modelo.

En esta sesión conoceremos H20 Driverless AI, una plataforma de machine learning automatizada que habilite a los equipos para construir y entregar modelos de IA de forma acelerada y continua.","Conoceremos H20 Driverless AI, una plataforma de machine learning automatizada que habilite a los equipos para construir y entregar modelos de IA de forma acelerada."
4948,Captación de agua pluvial en la CDMX,,Data Day 2019 CDMX,2019cdmx,2019-01-24,enrique-luis-durazo,captacion-agua-pluvial-cdmx,/session/captacion-agua-pluvial-cdmx/,https://sg.com.mx/dataday/session/captacion-agua-pluvial-cdmx/,,2019-03-21T16:00:00.000-05:00,2019-03-21T16:40:00.000-05:00,"Mientras la CDMX enfrenta una crisis de escasez de agua, también tiene el potencial de aprovechar un recurso subutilizado: la lluvia. En esta plática se muestra el uso análisis geoespacial para visualizar dónde viven las familias con escasez de agua y cuál sería el impacto de captar la lluvia.

El estudio permite establecer la vinculación entre la pobreza (su localización espacial) y la viabilidad para la implementar tecnologías de sistemas de captación de agua de lluvia (SCALL), con el fin de entender los impactos potenciales que dichas tecnologías tendrían en la modificación de la condición de pobreza en los habitantes de la Ciudad de México.

En el estudio se muestran dos propuestas metodológicas para: 1) estimar las tipologías de precariedad hídrica y social, y 2) estimar el potencial e impacto de la instalación de SCALLs en la CDMX.",Se muestra el uso análisis geoespacial para visualizar dónde viven las familias con escasez de agua y cuál sería el impacto de captar la lluvia.
4951,Estrategias de monetización de los datos,,Data Day 2019 CDMX,2019cdmx,2019-01-24,edwin-chazaro,estrategias-de-monetizacion-de-los-datos,/session/estrategias-de-monetizacion-de-los-datos/,https://sg.com.mx/dataday/session/estrategias-de-monetizacion-de-los-datos/,,2019-03-21T16:00:00.000-05:00,2019-03-21T16:40:00.000-05:00,"Convertirse en una empresa data-driven no es un juego. En esta charla platicaremos de frameworks para identificar y aterrizar oportunidades de monetización de los datos con un enfoque en las acciones y el soporte oportuno a la toma de decisiones.

La plática contiene un enfoque práctico para identificar oportunidades de monetización de los datos en múltiples industrias. Facilita la compresión del uso de analíticos en los negocios, tanto por las preguntas que puede resolver la ciencia de datos como por las metodologías y frameworks de arquitectura utilizados.",Frameworks para identificar y aterrizar oportunidades de monetización de los datos con un enfoque en las acciones y el soporte oportuno a la toma de decisiones.
4955,"Come, duerme, analiza, segmenta y repite",,Data Day 2019 CDMX,2019cdmx,2019-01-24,moyocoyani-molina-espiritu,come-duerme-analiza-segmenta-y-repite,/session/come-duerme-analiza-segmenta-y-repite/,https://sg.com.mx/dataday/session/come-duerme-analiza-segmenta-y-repite/,,2019-03-21T16:00:00.000-05:00,2019-03-21T16:40:00.000-05:00,"<h3>Ejemplo de segmentación de clientes y profiling a través de la ciencia de datos.</h3>
No todos los clientes son iguales, y no todos los clientes se comportan de la misma manera. Esa es una premisa que todo negocio debe tener presente.

En la presente charla se mostrarán ejemplos de cómo crear modelos basados en machine learning, para tratar dos enfoques distintos, pero complementarios, de segmentación de clientes. Estos son el análisis RFM (Recency Frequency Monetary), y la creación de personas y su posterior profiling.

Al finalizar la plática tendrás ideas para implementar un análisis de segmentación demográfica, segmentación de comportamiento, o quizá diseñar hasta un modelo predictivo que vaya más allá de la segmentación normal. El límite será tu imaginación.","Si quieres saber cómo aportar valor, y averiguar quiénes y cómo se comportan tus clientes a partir de Machine Learning, esta conferencia es para tí."
5021,Laboratorio práctico: Hands-on snowflake (data warehouse en la nube),,Data Day 2019 CDMX,2019cdmx,2019-01-24,hugo-arredondo,taller-hands-on-snowflake-data-warehouse-en-la-nube,/session/taller-hands-on-snowflake-data-warehouse-en-la-nube/,https://sg.com.mx/dataday/session/taller-hands-on-snowflake-data-warehouse-en-la-nube/,,2019-03-21T16:00:00.000-05:00,2019-03-21T17:20:00.000-05:00,"En este laboratorio práctico mostraremos cómo habilitar un datawarehouse en la nube utilizando la plataforma de Snowflake Computing. Los participantes aprenderán como cargar datos, integrar herramientas y rápidamente obtener insights para impactar al negocio.

<strong>Requisitos:</strong>
<ul>
 	<li>Crear una cuenta de snowflake. Las cuentas vienen cargadas con $400 en crédito, lo cuál puedan seguir utilizando luego del taller. Crea tu cuenta en <a class=""moz-txt-link-freetext"" href=""https://trial.snowflake.com"">https://trial.snowflake.com</a></li>
</ul>",
4954,Machine learning aplicado al riesgo de crédito,,Data Day 2019 CDMX,2019cdmx,2019-01-24,antonio-manguart,machine-learning-aplicado-al-riesgo-de-credito,/session/machine-learning-aplicado-al-riesgo-de-credito/,https://sg.com.mx/dataday/session/machine-learning-aplicado-al-riesgo-de-credito/,,2019-03-21T16:40:00.000-05:00,2019-03-21T17:20:00.000-05:00,"Veremos como se usa machine learning en el domino de créditos para modelos de cobranza, predecir la probabilidad de pago o sugerir ofertas. Estos problemas serán abordados desde una perspectiva práctica compartiendo las experiencias de una startup de crédito méxicana.

Mostraremos como hemos atacado distintos problemas relacionados al riesgo de crédito. No es lo mismo un modelo de cobranza que uno de fraude o uno de riesgo de crédito.

Tocaremos preguntas que surgen en el día a día tales como:
<ul>
 	<li>¿Existe la estacionalidad?</li>
 	<li>¿Los algoritmos de Machine Learning son cajas negras?</li>
 	<li>¿Qué sucede cuando tu distribución de producción no corresponde a la de entrenamiento?.</li>
</ul>
Hablaremos sobre cómo hemos ido desarrollando y adaptando nuestra infraestructura, sobre buenas prácticas para un equipo de ciencia de datos tales como: deployments, organización de nuestras bases de datos y creación de variables.

&nbsp;","Como se usa machine learning en el domino de créditos para modelos de cobranza, predecir la probabilidad de pago o sugerir ofertas."
4960,Caracterización geográfica de la población de la Ciudad de México,,Data Day 2019 CDMX,2019cdmx,2019-01-24,jacobo-gonzalez,caracterizacion-geografica-de-la-poblacion-de-la-ciudad-de-mexico,/session/caracterizacion-geografica-de-la-poblacion-de-la-ciudad-de-mexico/,https://sg.com.mx/dataday/session/caracterizacion-geografica-de-la-poblacion-de-la-ciudad-de-mexico/,,2019-03-21T16:40:00.000-05:00,2019-03-21T17:20:00.000-05:00,"El estudio de la geografía se puede enriquecer significativamente mediante la incorporación de ciencia de datos, para realizar análisis espacial de actividad y fenómenos humanos tales como incidencia criminal, comercial, movilidad, industrialización, turismo, entre otros.

En esta plática presentamos una propuesta de metodología para caracterizar a la población de la Ciudad de México, aplicando el aprendizaje en conjunto (ensemble learning) sobre datos abiertos para obtener clusters de características.

&nbsp;

&nbsp;","Presentamos una metodología para caracterizar a la población de la Ciudad de México, aplicando ensemble learning sobre datos abiertos."
5109,Machine Learning (Original Mix): Clasificando música electrónica,,Data Day 2019 CDMX,2019cdmx,2019-02-14,enrique-bonilla,machine-learning-original-mix-clasificando-musica-electronica,/session/machine-learning-original-mix-clasificando-musica-electronica/,https://sg.com.mx/dataday/session/machine-learning-original-mix-clasificando-musica-electronica/,,2019-03-21T16:40:00.000-05:00,2019-03-21T17:20:00.000-05:00,"La música electrónica suena muy similar entre ella para aquellos que no la siguen, pero para los que la disfrutamos, cada DJ tiene elementos propios que lo vuelven único y que lo convierten en nuestro predilecto. En esta charla entrenaremos un modelo de aprendizaje para que busque precisamente esas sutilezas y logre caracterizarlas.",Entrenaremos un modelo de aprendizaje para analizar y caracterizar música.
4922,Pruebas A/B sin temor,,Data Day 2019 CDMX,2019cdmx,2019-01-22,blanca-alicia-vargas,pruebas-a-b-sin-temor,/session/pruebas-a-b-sin-temor/,https://sg.com.mx/dataday/session/pruebas-a-b-sin-temor/,,2019-03-21T17:40:00.000-05:00,2019-03-21T18:20:00.000-05:00,En esta plática se dará una guía práctica con base en experiencias vividas al aplicar pruebas A/B en distintos dominios. El concepto de prueba A/B es simple pero dependiendo de lo que estemos evaluando puede complicarse mucho. Veremos cómo proceder con confianza y cautela en este tipo de pruebas.,Guía práctica con base en experiencias vividas al aplicar pruebas A/B en distintos dominios. 
4970,GCP vs AWS para pipelines de datos,,Data Day 2019 CDMX,2019cdmx,2019-01-24,hector-ivan-patricio,gcp-vs-aws-para-pipelines-de-datos,/session/gcp-vs-aws-para-pipelines-de-datos/,https://sg.com.mx/dataday/session/gcp-vs-aws-para-pipelines-de-datos/,,2019-03-21T17:40:00.000-05:00,2019-03-21T18:20:00.000-05:00,"Tanto Google Cloud Platform como Amazon Web Services cuentan con diversos servicios para satisfacer las distintas etapas de un pipeline de datos. En esta plática haremos un análisis comparativo de estas ofertas desde un punto de vista neutral y objetivo. Veremos como difieren y cuáles son las ventajas y desventajas de cada uno, de manera que los asistentes puedan llevarse una buena idea de en qué casos les conviene escoger uno u otro.","Análisis comparativo de estas plataformas desde un punto de vista neutral y objetivo, de manera que los asistentes puedan llevarse una buena idea de en qué casos les conviene escoger una u otra."
